CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
28398,MR.,SHAWN,LAL,02-05-1963,S,M,shawn10@adventure-works.com,"$30,000 ",2,Partial College,Clerical,N
28399,MR.,DALE,DENG,7/19/1963,M,M,dale1@adventure-works.com,"$30,000 ",2,Partial College,Clerical,Y
28400,MR.,CEDRIC,ANAND,2/23/1963,S,M,cedric40@adventure-works.com,"$30,000 ",2,Partial College,Clerical,Y
28401,MRS.,MARIA,ALEXANDER,12-04-1965,S,F,maria40@adventure-works.com,"$30,000 ",2,Partial College,Clerical,Y
28402,MRS.,KRISTIN,KUMAR,5/26/1965,S,F,kristin10@adventure-works.com,"$30,000 ",2,Partial College,Clerical,N
28403,MRS.,JACLYN,SHARMA,9/17/1965,M,F,jaclyn33@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
28404,MRS.,WHITNEY,RAMAN,5/13/1964,M,F,whitney11@adventure-works.com,"$30,000 ",2,Partial College,Clerical,Y
28405,MR.,ERICK,MALHOTRA,10-04-1964,M,M,erick4@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
28406,MR.,GERALD,SRINI,3/23/1963,M,M,gerald38@adventure-works.com,"$30,000 ",2,Partial College,Clerical,Y
28407,MRS.,EMMA,MILLER,10/28/1963,S,F,emma5@adventure-works.com,"$30,000 ",3,Partial College,Clerical,N
28408,MS.,TASHA,LAL,10-12-1978,S,F,tasha9@adventure-works.com,"$20,000 ",0,High School,Manual,N
28409,MS.,BONNIE,RAI,9/15/1977,M,F,bonnie23@adventure-works.com,"$20,000 ",0,High School,Manual,N
28410,MS.,CHERYL,GILL,4/21/1977,M,F,cheryl16@adventure-works.com,"$20,000 ",0,High School,Manual,N
28411,MR.,JAY,RODRIGUEZ,6/16/1977,S,M,jay26@adventure-works.com,"$20,000 ",0,High School,Manual,Y
28412,MR.,WALTER,VAZQUEZ,08-08-1977,S,M,walter8@adventure-works.com,"$20,000 ",0,High School,Manual,N
28413,MR.,DALTON,MARTINEZ,03-12-1976,M,M,dalton16@adventure-works.com,"$10,000 ",0,Partial High School,Manual,Y
28414,MR.,BRADLEY,LUO,6/20/1978,S,M,bradley8@adventure-works.com,"$30,000 ",3,Partial College,Clerical,N
28415,MRS.,MELISSA,ROGERS,12/20/1963,M,F,melissa42@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
28416,MR.,ROGER,BLACK,12/20/1963,M,M,roger48@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
28417,MRS.,ASHLEE,LAL,8/18/1962,M,F,ashlee15@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
28418,MRS.,KELLI,ZHU,2/24/1962,M,F,kelli15@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
28419,MRS.,CHERYL,SUAREZ,2/14/1962,M,F,cheryl22@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
28420,MRS.,TRACY,CHAPMAN,09-10-1962,M,F,tracy15@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
28421,MRS.,MONICA,GONZALEZ,8/15/1978,S,F,monica18@adventure-works.com,"$30,000 ",3,Partial College,Clerical,N
28422,MRS.,JOY,MOYER,07-06-1977,S,F,joy8@adventure-works.com,"$30,000 ",5,Partial College,Clerical,N
28423,MR.,VICTOR,ORTEGA,11/22/1977,S,M,victor22@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
28424,,NEIL,ROMERO,1/20/1977,S,NA,neil8@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
28425,MR.,GILBERT,NARA,9/21/1977,S,M,gilbert36@adventure-works.com,"$30,000 ",0,Partial College,Clerical,Y
28426,MR.,MELVIN,XIE,8/18/1977,S,M,melvin3@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
28427,MS.,YOLANDA,DENG,04-10-1977,S,F,yolanda1@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
28428,MS.,EBONY,ALVAREZ,06-09-1977,S,F,ebony27@adventure-works.com,"$30,000 ",0,Partial College,Clerical,Y
28429,MR.,DEVIN,BELL,07-09-1976,S,M,devin81@adventure-works.com,"$20,000 ",0,High School,Manual,N
28430,MR.,ARMANDO,SUAREZ,06-02-1975,M,M,armando19@adventure-works.com,"$10,000 ",0,Partial High School,Manual,Y
28431,MR.,TYRONE,SANZ,11/23/1975,M,M,tyrone19@adventure-works.com,"$10,000 ",0,Partial High School,Manual,N
28432,MR.,BRUCE,CARLSON,6/24/1975,S,M,bruce39@adventure-works.com,"$20,000 ",0,High School,Manual,N
28433,MS.,DEBORAH,SHEN,5/25/1976,S,F,deborah6@adventure-works.com,"$20,000 ",0,High School,Manual,N
28434,MR.,BRIAN,LAUER,02-02-1976,S,M,brian10@adventure-works.com,"$30,000 ",0,Partial College,Clerical,Y
28435,MR.,EDWIN,LIU,04-11-1976,M,M,edwin4@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
28436,MR.,DERRICK,CARLSON,06-01-1976,S,M,derrick17@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
28437,MS.,MARY,SMITH,5/14/1976,S,F,mary10@adventure-works.com,"$30,000 ",0,Partial College,Clerical,Y
28438,MS.,HEIDI,SANCHEZ,07-02-1976,S,F,heidi23@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
28439,MS.,OLIVIA,GRAY,11-12-1975,S,F,olivia41@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
28440,MS.,ALLISON,RAMIREZ,06-05-1975,S,F,allison5@adventure-works.com,"$20,000 ",0,Partial High School,Manual,Y
28441,MR.,PETER,NATH,10/16/1974,S,M,peter23@adventure-works.com,"$10,000 ",0,Partial High School,Manual,N
28442,MR.,PHILLIP,PRASAD,05-11-1974,S,M,phillip10@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
28443,MR.,ALFREDO,DOMINGUEZ,12/18/1975,S,M,alfredo14@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
28444,MR.,PEDRO,SAI,11/19/1975,S,M,pedro6@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
28445,MR.,SHAUN,SHE,12/19/1975,S,M,shaun2@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
28447,MR.,DALTON,WALKER,05-06-1973,S,M,dalton22@adventure-works.com,"$10,000 ",0,Partial High School,Manual,Y
28448,MS.,KATHERINE,CAMPBELL,05-11-1973,M,F,katherine55@adventure-works.com,"$10,000 ",0,Partial High School,Manual,Y
28449,MR.,JARRED,GILL,01-10-1970,M,M,jarred1@adventure-works.com,"$10,000 ",0,Graduate Degree,Manual,Y
28450,MR.,NELSON,MARTIN,2/14/1962,S,M,nelson0@adventure-works.com,"$10,000 ",1,Bachelors,Manual,N
28451,MRS.,NICHOLE,CHANDER,08-04-1962,M,F,nichole15@adventure-works.com,"$20,000 ",1,Graduate Degree,Manual,N
28452,MRS.,ALEXANDRA,YOUNG,11-03-1961,S,F,alexandra91@adventure-works.com,"$10,000 ",1,Bachelors,Manual,N
28453,MRS.,VALERIE,LIN,01-09-1961,M,F,valerie9@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y
28454,MRS.,SHAWNA,SIMPSON,05-09-1961,M,F,shawna2@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y
28455,MR.,RAYMOND,SARA,06-06-1961,M,M,raymond12@adventure-works.com,"$10,000 ",1,Bachelors,Manual,N
28456,MR.,TODD,XU,6/21/1961,M,M,todd11@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y
28457,MR.,BRUCE,GONZALEZ,10-01-1935,S,M,bruce18@adventure-works.com,"$10,000 ",1,Graduate Degree,Clerical,N
28458,MRS.,CASEY,SHE,06-09-1962,S,F,casey0@adventure-works.com,"$30,000 ",4,Graduate Degree,Clerical,Y
28459,MRS.,DANA,MUÑOZ,5/14/1958,M,F,dana23@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,N
28460,MR.,NATHAN,POWELL,06-04-1958,M,M,nathan4@adventure-works.com,"$20,000 ",1,Bachelors,Manual,Y
28461,MR.,JOE,DOMINGUEZ,9/17/1957,M,M,joe36@adventure-works.com,"$10,000 ",1,Partial College,Manual,Y
28462,MRS.,KENDRA,SERRANO,3/22/1957,M,F,kendra16@adventure-works.com,"$10,000 ",1,Partial College,Manual,N
28463,MR.,EMMANUEL,ARUN,6/13/1957,S,M,emmanuel6@adventure-works.com,"$10,000 ",1,Partial College,Manual,Y
28464,MR.,EDDIE,HERNANDEZ,05-11-1956,M,M,eddie4@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y
28465,MRS.,WENDY,SERRANO,9/17/1956,M,F,wendy15@adventure-works.com,"$20,000 ",1,Bachelors,Clerical,Y
28466,MR.,MARCO,CHANDRA,9/21/1956,S,M,marco2@adventure-works.com,"$20,000 ",1,Bachelors,Clerical,Y
28467,MRS.,TASHA,TANG,02-12-1955,M,F,tasha4@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y
28468,MRS.,MELODY,HARRISON,03-01-1955,M,F,melody11@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y
28469,MRS.,MORGAN,GREEN,04-04-1955,M,F,morgan11@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y
28470,MRS.,TAMARA,TANG,2/19/1954,M,F,tamara15@adventure-works.com,"$10,000 ",2,Partial College,Manual,N
28471,MR.,PHILLIP,SULLIVAN,8/24/1954,S,M,phillip14@adventure-works.com,"$10,000 ",2,Partial College,Manual,N
28472,MRS.,KELLIE,RAMOS,7/14/1938,M,F,kellie16@adventure-works.com,"$20,000 ",1,Bachelors,Clerical,Y
28473,MR.,BRUCE,RODRIGUEZ,10/24/1939,S,M,bruce19@adventure-works.com,"$20,000 ",1,Bachelors,Clerical,N
28474,MR.,TERRENCE,NARA,7/22/1940,S,M,terrence17@adventure-works.com,"$20,000 ",1,Bachelors,Clerical,Y
28475,MR.,BRUCE,RAMOS,06-11-1941,S,M,bruce38@adventure-works.com,"$10,000 ",2,Partial College,Manual,N
28476,MR.,BRADLEY,XIE,10-12-1941,S,M,bradley5@adventure-works.com,"$10,000 ",2,Partial College,Manual,N
28477,MR.,KENNETH,TANG,09-03-1941,M,M,kenneth4@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
28478,MRS.,RILEY,LONG,10/16/1943,S,F,riley7@adventure-works.com,"$10,000 ",3,Partial College,Manual,Y
28479,MR.,MARVIN,GOMEZ,06-07-1980,S,M,marvin1@adventure-works.com,"$10,000 ",0,Partial College,Manual,N
28480,MR.,ARTHUR,VAZQUEZ,8/28/1980,S,M,arthur39@adventure-works.com,"$10,000 ",0,Partial College,Manual,Y
28481,MS.,KRISTINE,MORENO,1/15/1979,M,F,kristine7@adventure-works.com,"$10,000 ",0,Partial College,Manual,Y
28482,MR.,JAIME,SHE,02-06-1978,S,M,jaime24@adventure-works.com,"$10,000 ",0,Partial College,Manual,N
28483,MRS.,TARA,RAJE,4/24/1976,S,F,tara14@adventure-works.com,"$10,000 ",1,High School,Manual,Y
28484,MR.,HAROLD,RAMAN,9/13/1979,M,M,harold9@adventure-works.com,"$20,000 ",0,Bachelors,Clerical,N
28485,MS.,BIANCA,WU,02-02-1978,S,F,bianca6@adventure-works.com,"$20,000 ",0,Bachelors,Clerical,Y
28486,MS.,REBEKAH,CHANDRA,10-08-1978,M,F,rebekah2@adventure-works.com,"$20,000 ",0,Bachelors,Clerical,N
28487,MR.,GERALD,GILL,10-03-1978,S,M,gerald22@adventure-works.com,"$20,000 ",0,Bachelors,Clerical,Y
28488,MR.,REGINALD,TRAVERS,11-06-1977,S,M,reginald19@adventure-works.com,"$20,000 ",0,Partial College,Manual,Y
28489,MR.,JEFFERY,ZHU,8/27/1943,S,M,jeffery14@adventure-works.com,"$20,000 ",2,Partial College,Manual,N
28490,MRS.,KRISTA,RAMOS,9/21/1943,S,F,krista16@adventure-works.com,"$20,000 ",2,Partial College,Manual,N
28491,MRS.,CASSIE,JAI,4/22/1961,S,F,cassie10@adventure-works.com,"$20,000 ",1,Partial College,Manual,N
28492,MRS.,BETHANY,TANG,05-07-1961,M,F,bethany7@adventure-works.com,"$30,000 ",4,Graduate Degree,Clerical,N
28493,MRS.,MORGAN,WILSON,11/21/1961,M,F,morgan30@adventure-works.com,"$30,000 ",4,Graduate Degree,Clerical,Y
28494,MR.,ROSS,MARTINEZ,10/26/1961,S,M,ross17@adventure-works.com,"$30,000 ",4,Graduate Degree,Clerical,N
28495,MRS.,CATHERINE,MORGAN,11/19/1960,S,F,catherine19@adventure-works.com,"$10,000 ",1,High School,Manual,N
28496,MR.,ADAM,SHAN,08-08-1960,S,M,adam27@adventure-works.com,"$10,000 ",1,High School,Manual,Y
28497,MR.,ALVIN,YANG,09-11-1960,S,M,alvin6@adventure-works.com,"$20,000 ",1,Partial College,Manual,N
28498,MRS.,TABITHA,RUIZ,04-11-1959,S,F,tabitha21@adventure-works.com,"$10,000 ",1,High School,Manual,N
28499,MRS.,LYDIA,SRINI,12-07-1959,S,F,lydia7@adventure-works.com,"$20,000 ",2,Partial College,Manual,Y
28500,MR.,JERMAINE,GONZALEZ,11/16/1959,S,M,jermaine17@adventure-works.com,"$20,000 ",2,Partial College,Manual,N
28501,MR.,GERALD,PEREZ,09-04-1959,S,M,gerald7@adventure-works.com,"$20,000 ",2,Partial College,Manual,N
28502,MRS.,DOMINIQUE,JORDAN,10-11-1959,S,F,dominique1@adventure-works.com,"$20,000 ",2,Partial College,Manual,N
28503,MR.,JAY,SANZ,10-09-1959,S,M,jay50@adventure-works.com,"$30,000 ",3,Graduate Degree,Clerical,Y
28504,MR.,REGINALD,GOMEZ,9/25/1958,S,M,reginald9@adventure-works.com,"$20,000 ",2,Partial College,Manual,N
28505,MRS.,BARBARA,XIE,03-08-1958,M,F,barbara34@adventure-works.com,"$30,000 ",1,Graduate Degree,Clerical,N
28507,MRS.,DEANNA,SURI,06-08-1959,M,F,deanna3@adventure-works.com,"$30,000 ",3,Bachelors,Clerical,Y
28508,MS.,JAIME,ROMERO,10/17/1959,M,F,jaime10@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,Y
28509,MS.,AUDREY,DIAZ,2/19/1959,S,F,audrey4@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,Y
28510,MR.,GREGORY,ANDERSEN,3/23/1959,S,M,gregory16@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,Y
28511,MR.,CHASE,RIVERA,3/17/1970,S,M,chase17@adventure-works.com,"$20,000 ",0,Partial College,Manual,N
28512,MR.,DWAYNE,ALONSO,11-12-1970,S,M,dwayne7@adventure-works.com,"$20,000 ",0,Partial College,Manual,N
28513,MS.,MOLLY,FERNANDEZ,7/24/1970,M,F,molly14@adventure-works.com,"$20,000 ",0,Partial College,Manual,N
28514,MRS.,LISA,CHEN,06-11-1969,S,F,lisa5@adventure-works.com,"$10,000 ",2,High School,Manual,N
28515,MR.,TONY,LAL,12/27/1969,M,M,tony11@adventure-works.com,"$10,000 ",2,High School,Manual,Y
28516,MR.,VINCENT,LIN,4/13/1970,S,M,vincent7@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,N
28517,MR.,TROY,GONZALEZ,7/26/1969,S,M,troy20@adventure-works.com,"$20,000 ",0,Partial College,Manual,N
28518,MS.,TAMMY,SANCHEZ,11/17/1969,S,F,tammy21@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,N
28519,MR.,JÉSUS,RAMOS,10/15/1969,M,M,jésus16@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
28520,MS.,SUSAN,LIANG,04-05-1969,M,F,susan27@adventure-works.com,"$40,000 ",0,Graduate Degree,Clerical,Y
28521,MR.,BRADLEY,TANG,9/15/1969,S,M,bradley6@adventure-works.com,"$40,000 ",0,Graduate Degree,Clerical,N
28522,MS.,ROSA,MA,07-07-1969,M,F,rosa15@adventure-works.com,"$60,000 ",0,Graduate Degree,Skilled Manual,Y
28523,MR.,CHARLES,JAMES,01-09-1969,S,M,charles46@adventure-works.com,"$60,000 ",0,Graduate Degree,Skilled Manual,Y
28524,MS.,PAULA,GILL,09-08-1969,M,F,paula16@adventure-works.com,"$60,000 ",0,Graduate Degree,Skilled Manual,Y
28525,MR.,DOMINIC,RODRIGUEZ,11-04-1952,S,M,dominic20@adventure-works.com,"$20,000 ",2,Partial College,Manual,N
28526,MR.,LUKE,YANG,07-09-1953,S,M,luke16@adventure-works.com,"$10,000 ",2,High School,Manual,Y
28527,MR.,DWAYNE,RUBIO,6/21/1968,S,M,dwayne19@adventure-works.com,"$10,000 ",2,High School,Manual,N
28528,MRS.,TASHA,CHANDE,6/19/1968,M,F,tasha15@adventure-works.com,"$20,000 ",1,Partial College,Manual,N
28529,MRS.,TARA,CHANDE,06-08-1968,S,F,tara15@adventure-works.com,"$20,000 ",1,Partial College,Manual,Y
28530,MR.,GAVIN,POWELL,9/15/1968,S,M,gavin8@adventure-works.com,"$20,000 ",1,Partial College,Manual,N
28531,MR.,JARED,REED,11-06-1968,S,M,jared22@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,N
28532,MR.,TONY,XIE,12-06-1968,M,M,tony6@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
28533,MR.,CLAYTON,SUN,04-12-1965,S,M,clayton12@adventure-works.com,"$60,000 ",3,Bachelors,Professional,Y
28534,MRS.,SABRINA,ROMERO,06-05-1965,M,F,sabrina6@adventure-works.com,"$60,000 ",3,Bachelors,Professional,N
28535,MS.,LESLIE,FERRIER,01-10-1968,S,F,leslie9@adventure-works.com,"$70,000 ",0,Bachelors,Professional,Y
28536,MRS.,MARTHA,GUO,2/15/1964,M,F,martha17@adventure-works.com,"$60,000 ",3,Bachelors,Professional,Y
28537,MR.,CHRISTIAN,HAYES,7/16/1926,S,M,christian9@adventure-works.com,"$50,000 ",1,Bachelors,Professional,N
28538,MR.,JEROME,SANZ,5/19/1973,S,M,jerome19@adventure-works.com,"$10,000 ",0,Partial High School,Manual,N
28539,MS.,BARBARA,ZHOU,08-05-1973,S,F,barbara18@adventure-works.com,"$10,000 ",0,Partial High School,Manual,N
28540,MS.,LEAH,ZHANG,11/26/1974,M,F,leah0@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
28541,MS.,ISABELLA,PEREZ,04-03-1974,S,F,isabella42@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
28542,MS.,MARTHA,ZHAO,2/18/1974,S,F,martha10@adventure-works.com,"$30,000 ",0,Partial College,Clerical,Y
28543,MR.,ROGER,YE,09-10-1974,S,M,roger14@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
28544,MR.,NICOLAS,SHAN,4/18/1974,S,M,nicolas8@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
28545,MR.,MICHEAL,RAMOS,9/17/1980,M,M,micheal13@adventure-works.com,"$20,000 ",0,Partial High School,Manual,Y
28546,MS.,ALISHA,XU,8/26/1980,M,F,alisha12@adventure-works.com,"$20,000 ",0,Partial High School,Manual,Y
28547,MS.,APRIL,SHEN,07-12-1980,S,F,april2@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
28548,MS.,KRISTA,ORTEGA,11/17/1980,S,F,krista20@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
28549,MRS.,LYDIA,SUBRAM,7/25/1974,M,F,lydia12@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
28550,MR.,WAYNE,ANDERSEN,12/19/1972,S,M,wayne15@adventure-works.com,"$10,000 ",0,Partial High School,Manual,Y
28551,MR.,WARREN,XU,12-12-1972,S,M,warren11@adventure-works.com,"$10,000 ",0,Partial High School,Manual,Y
28552,MS.,HOLLY,SUBRAM,10/14/1972,S,F,holly12@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
28553,MRS.,SABRINA,SERRANO,1/22/1973,M,F,sabrina10@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
28554,MRS.,NATALIE,SANDERS,03-11-1973,M,F,natalie24@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
28555,MRS.,MONIQUE,SERRANO,07-12-1973,M,F,monique13@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
28556,MRS.,ISABEL,GONZALES,6/20/1973,M,F,isabel16@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
28557,MR.,CASEY,ALVAREZ,11/14/1973,M,M,casey28@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
28558,MS.,DAWN,STONE,01-03-1972,S,F,dawn24@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
28559,MR.,BILLY,GUTIERREZ,7/27/1972,M,M,billy12@adventure-works.com,"$30,000 ",0,High School,Manual,N
28560,MS.,PEGGY,SMITH,04-06-1972,S,F,peggy1@adventure-works.com,"$30,000 ",0,High School,Manual,Y
28561,MR.,CARLOS,KELLY,10/15/1971,S,M,carlos4@adventure-works.com,"$10,000 ",0,Partial High School,Manual,N
28562,MR.,PHILLIP,MARTINEZ,07-10-1972,M,M,phillip19@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
28563,MR.,DENNIS,CAI,12/26/1972,S,M,dennis23@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
28564,MRS.,ALISHA,DENG,09-10-1972,S,F,alisha25@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
28565,MR.,JAMES,ALLEN,9/14/1971,S,M,james74@adventure-works.com,"$10,000 ",0,Partial High School,Manual,N
28566,MR.,COLIN,SUN,6/23/1971,S,M,colin14@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
28567,MS.,ANN,KAPOOR,12/23/1971,S,F,ann6@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
28568,MRS.,DAISY,ALONSO,4/13/1970,M,F,daisy4@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
28569,MR.,DUSTIN,JAI,9/25/1971,M,M,dustin11@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
28570,MRS.,JENNA,TURNER,12/24/1971,S,F,jenna4@adventure-works.com,"$40,000 ",2,Partial College,Clerical,N
28571,MRS.,ANNA,TORRES,10-12-1974,S,F,anna18@adventure-works.com,"$40,000 ",3,Partial College,Clerical,N
28572,MR.,JEFFERY,YE,01-02-1974,M,M,jeffery10@adventure-works.com,"$40,000 ",3,Partial College,Clerical,Y
28573,MR.,TYRONE,GILL,04-09-1974,S,M,tyrone12@adventure-works.com,"$40,000 ",3,Partial College,Clerical,Y
28574,MS.,KAYLA,FLORES,5/19/1974,S,F,kayla36@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,Y
28575,MRS.,LINDA,GUTIERREZ,09-04-1975,S,F,linda26@adventure-works.com,"$40,000 ",3,Partial College,Clerical,N
28576,MR.,SUNIL,UPPAL,04-06-1966,M,M,sunil5@adventure-works.com,"$80,000 ",0,Graduate Degree,Skilled Manual,N
28577,MR.,AUSTIN,HARRIS,05-08-1966,M,M,austin49@adventure-works.com,"$80,000 ",0,Graduate Degree,Skilled Manual,N
28578,MS.,ZOE,ROGERS,10-08-1966,S,F,zoe18@adventure-works.com,"$80,000 ",0,Graduate Degree,Skilled Manual,N
28579,MS.,GRACE,ROSS,6/18/1966,S,F,grace51@adventure-works.com,"$80,000 ",0,Graduate Degree,Skilled Manual,N
28580,MS.,AIMEE,LIU,01-06-1966,M,F,aimee4@adventure-works.com,"$80,000 ",0,Graduate Degree,Skilled Manual,Y
28581,MRS.,ALLISON,COLLINS,8/17/1954,S,F,allison23@adventure-works.com,"$20,000 ",2,Partial High School,Manual,N
28582,MRS.,OLIVIA,HALL,8/26/1954,S,F,olivia23@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
28583,MR.,RYAN,LONG,2/25/1954,M,M,ryan12@adventure-works.com,"$30,000 ",1,High School,Clerical,Y
28584,MRS.,ROLANDO,SMITH,05-03-1954,M,F,rolando0@adventure-works.com,"$30,000 ",1,High School,Clerical,Y
28585,MR.,JULIAN,RUSSELL,10-04-1954,S,M,julian19@adventure-works.com,"$30,000 ",1,High School,Clerical,N
28586,MR.,GABRIEL,DIAZ,7/23/1954,M,M,gabriel19@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
28587,MR.,XAVIER,HARRIS,2/24/1954,M,M,xavier11@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
28588,MRS.,EMMA,GRIFFIN,06-01-1954,M,F,emma66@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
28589,MR.,JOHN,WALKER,12/16/1955,S,M,john57@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
28590,MR.,GABRIEL,JAI,7/18/1955,S,M,gabriel29@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
28591,MRS.,MARY,COLLINS,8/14/1955,S,F,mary16@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
28592,MRS.,ALYSSA,JOHNSON,7/24/1955,S,F,alyssa1@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
28593,MRS.,FAITH,PETERSON,01-07-1955,S,F,faith26@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
28594,MRS.,SYDNEY,COOPER,05-08-1955,S,F,sydney11@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,Y
28595,MR.,XAVIER,JAMES,02-09-1955,S,M,xavier65@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
28596,MRS.,HALEY,BUTLER,10-05-1955,S,F,haley33@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
28597,MRS.,BRIANNA,HARRIS,6/26/1955,S,F,brianna12@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
28598,MR.,WYATT,RUSSELL,6/13/1955,M,M,wyatt69@adventure-works.com,"$30,000 ",1,High School,Clerical,Y
28599,MRS.,STEPHANIE,PERRY,3/25/1955,S,F,stephanie35@adventure-works.com,"$30,000 ",1,High School,Clerical,N
28600,MRS.,DESTINY,CLARK,2/26/1955,S,F,destiny17@adventure-works.com,"$30,000 ",1,High School,Clerical,N
28601,MR.,CHRISTIAN,GONZALES,12-04-1955,S,M,christian4@adventure-works.com,"$30,000 ",1,High School,Clerical,N
28602,MRS.,ISABELLA,MORGAN,04-10-1956,S,F,isabella87@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
28603,MR.,BRIAN,BELL,09-06-1956,M,M,brian25@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
28604,MRS.,ALLISON,JAMES,06-03-1956,S,F,allison6@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
28606,MR.,JOSHUA,WILSON,04-04-1956,S,M,joshua9@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
28607,MR.,HUNTER,SHARMA,10/23/1956,S,M,hunter25@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
28608,MR.,BRIAN,RICHARDSON,04-02-1956,S,M,brian21@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
28609,MR.,JOSE,HARRIS,10-12-1956,M,M,jose75@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,N
28610,MRS.,JACQUELINE,BAILEY,10-09-1956,M,F,jacqueline40@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,N
28611,MR.,CHRISTIAN,ALEXANDER,12-01-1956,S,M,christian6@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,Y
28612,MR.,GABRIEL,ROBERTS,7/15/1956,S,M,gabriel34@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,Y
